menu_provider_key,menu_provider_label,provider_key,fornitore,commodity,tipo_prezzo,nome_offerta,codice_offerta,data_inizio,data_fine,prezzo_calcolo,quota_fissa_calcolo,azione,motivi,url_offerta,fonte,score
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","FAMILY LUCE TLS","025867ESVFL04XX000000426TLSEDPUN","08/04/2026_11:43:02","30/06/2026_23:59:59","0.055","624","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-family-luce/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.371"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","FAMILY LUCE UB","025867ESVFL04XX0000000426UBEDPUN","13/04/2026_14:17:51","30/06/2026_23:59:59","0.0275","130","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-family-luce-ub/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.867"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","FAMILY LUCE UBF","025867ESVFL04XX000000426UBFEDPUN","08/04/2026_11:43:05","30/06/2026_23:59:59","0.0275","190","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-family-luce-ubf/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.807"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","PMI 3 C","025867ESVFL06XX000426BIZLUCEPMI3","22/04/2026_10:49:14","30/06/2026_23:59:59","0.0275","","scartata","non utilizzabile direttamente; fuori perimetro domestico: pmi","https://sinergylucegas.com/offerta-luce-pmi-3-c/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.997"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","PRIME CASA LUCE","025867ESVFL04XX0000EDPRM0426BIND","01/04/2026_19:00:26","30/06/2026_23:59:59","0.025","132","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-luce-2/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.865"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","RESIDENZIALE CTE I","025867ESVFL04XX000000426DOMLUCEI","09/04/2026_16:33:48","30/06/2026_23:59:59","0.0297","280","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-residenziale-luce/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.717"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","RESIDENZIALE EE B 0426","025867ESVFL03XX000426DOMLUCESINB","22/04/2026_10:49:11","30/06/2026_23:59:59","0.0275","150","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-residenziale-ee-b-0426/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.847"
"sinergy","Sinergy","sinergy","Sinergy","luce","variabile","RESIDENZIALE EE F 0426","025867ESVFL04XX24DOMLUCESINERGYF","22/04/2026_11:27:45","30/06/2026_23:59:59","0.033","264","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://sinergylucegas.com/offerta-residenziale-luce-f0426/","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.733"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","fisso","NEXT E-BUSINESS GAS SMART","000390DSFML01XXGS014412010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.59","192","scartata","non utilizzabile direttamente; fuori validita alla data di esecuzione; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.749"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","fisso","NEXT E-BUSINESS GAS SMART","000390GSFML01XXGS014396010000000","19/06/2026_00:00:00","30/06/2026_00:00:00","0.58","180","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.762"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","fisso","NEXT E-BUSINESS GAS SMART","000390GSFML01XXGS014413010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.62","192","scartata","non utilizzabile direttamente; fuori validita alla data di esecuzione; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.746"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","fisso","Next Energy Smart Gas","000390DSFML01XXGS014414010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.47","114","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.839"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","fisso","Next Energy Smart Gas","000390GSFML01XXGS014415010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.7","144","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.786"
"sorgenia","Sorgenia","sorgenia","Sorgenia","gas","variabile","NEXT ENERGY SUNLIGHT GAS","000390GSVML01XXGS014405010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.15","114","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.871"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","NEXT E-BUSINESS LUCE SMART","000390DSFML01XXES014416010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.156002","192","scartata","non utilizzabile direttamente; fuori validita alla data di esecuzione; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.792"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","NEXT E-BUSINESS LUCE SMART","000390ESFML01XXES014398010000000","19/06/2026_00:00:00","30/06/2026_00:00:00","0.154","180","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.805"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","NEXT E-BUSINESS LUCE SMART","000390ESFML01XXES014417010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.156002","192","scartata","non utilizzabile direttamente; fuori validita alla data di esecuzione; fuori perimetro domestico: business","https://www.sorgenia.it/offerte-luce-e-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.792"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","Next Energy Hybrid","000390DSFML01XXES014418010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.12595","114","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.873"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","Next Energy Hybrid","000390ESFML01XXES014399010000000","19/06/2026_00:00:00","30/06/2026_00:00:00","0.121","108","pronta_fisso","prezzo fisso domestico leggibile","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","106.880"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","fisso","Next Energy Hybrid","000390ESFML01XXES014419010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.12595","114","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.873"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","variabile","NEXT ENERGY SUNLIGHT LUCE","000390DSVFL01XXES014410010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.008","74.1","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.925"
"sorgenia","Sorgenia","sorgenia","Sorgenia","luce","variabile","NEXT ENERGY SUNLIGHT LUCE","000390ESVFL01XXES014411010000000","19/06/2026_00:00:00","25/06/2026_00:00:00","0.008","74.1","scartata","fuori validita alla data di esecuzione","https://www.sorgenia.it/offerte-luce-e-gas-casa","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","6.925"
"tate","Tate","arera","Arera","gas","variabile","WEB FRESCA ESTATE GAS","021729GSVML02XXFRESCAESTATGASDO1","13/05/2026_00:00:00","28/07/2026_23:59:59","0","144","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://arera.it/consumatori/valori-rete-oneri-domestici-gas","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","85.856"
"tate","Tate","arera","Arera","luce","variabile","WEB FRESCA ESTATE LUCE","021729ESVML02XXFRESCAESTATEEDO01","13/05/2026_00:00:00","28/07/2026_23:59:59","0","144","richiede_indice_pun_psv","serve formula indice + spread e PUN/PSV valorizzati","https://arera.it/consumatori/valori-rete-oneri-domestici-ee","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","86.856"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIattivo Gas","000652GSVML24XXVIVIATTGASD050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIVIATTGASD","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIattivo LuceGas","000652GSVML24XXVIVIATTDFDO050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIVIATTDFDO","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","13.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIcaldo Gas","000652GSVML37XXOVVCALDOGMO050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","156","scartata","non utilizzabile direttamente","https://www.vivienergia.it/vivi-caldo-gas","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.844"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIclear Gas","000652GSFML22XXVIVICLEARGM190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.509","150","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VIVICLEARGM","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.799"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIclear Lucegas","000652GSFML21XXVIVICLEARDF190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.509","150","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VIVICLEARDF","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","113.799"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIconsapevole Fix Gas","000652GSFML34XXVIVICONSAGF190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","120","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VIVICONSAGF","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.831"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIconsapevole Fix LuceGas","000652GSFML34XXVIVICONSADF190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","120","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VIVICONSADF","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","113.831"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIconsapevole Flex LuceGas","000652GSVML35XXVIVICONSADV190626","19/06/2026_00:00:00","25/06/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIVICONSADV","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","13.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIconsapevole Gas Flex","000652GSVML35XXVIVICONSAGV190626","19/06/2026_00:00:00","25/06/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIVICONSAGV","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIdinamico Gas","000652GSVML06XXVIDINAMICOG050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIDINAMICOG","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIdinamico LuceGas","000652GSVML06XXVIDINAMICOD050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/VIDINAMICOD","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","13.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIflessibile Gas Business","000652GSVML52XXOVVFLGMIVAO050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","150","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.vivienergia.it/business/aziende/viviflessibile-gas-business","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.850"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIperTutti Gas","000652GSVML36XXVVPERTUTTIG050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente; fuori perimetro domestico: business","https://www.vivienergia.it/business/vivipertutti-gas","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIplan Fix Gas","000652GSFML54XXOVVPLANGFIX190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","102","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/_VVPLANGFIX","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.849"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIplan Fix Lucegas","000652GSFML54XXOVVPLANDFIX190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","102","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/_VVPLANDFIX","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","113.849"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIplan Gas","000652GSVML47XXOVIVIPLANGO050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/_VIVIPLANG_","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","5.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","variabile","VIVIplan Lucegas","000652GSVML47XXOVIVIPLANDO050626","05/06/2026_00:00:00","02/07/2026_23:59:59","","120","scartata","non utilizzabile direttamente","https://documenti.vivienergia.it/_VIVIPLAND_","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","13.880"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIplan Real Fix Gas","000652GSFML53XXVVPLANGREAL190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","102","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VVPLANGREAL","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","105.849"
"vivi","Vivi Energia","vivi","Vivi Energia","gas","fisso","VIVIplan Real Fix Lucegas","000652GSFML53XXVVPLANDREAL190626","19/06/2026_00:00:00","25/06/2026_23:59:59","0.489","102","pronta_fisso","prezzo fisso domestico leggibile","https://documenti.vivienergia.it/VVPLANDREAL","Portale Offerte ARERA/Acquirente Unico Open Data 25/06/2026","113.849"
